timesteps,ESP_1,ESP_10,ESP_11,ESP_2,ESP_3,ESP_4,ESP_5,ESP_6,ESP_7,ESP_8,ESP_9
2018-07-26 14:00:00,2565.3649018500905,2274.559007082525,5324.914950598912,4401.375942306915,1374.2052550783355,2632.3644941030307,1579.8418225889568,6336.218030228257,4266.378607480067,2003.6245361438043,4375.466702555985
2018-07-26 15:00:00,2626.4163717161587,2337.825946969072,5488.591145787332,4461.474521295089,1414.1682833055,2720.6125171151352,1613.8839859031896,6558.716000613064,4505.288726297157,2049.246173183302,4491.749147213325
2018-07-26 16:00:00,2583.3648949688704,2288.554835039984,5372.262418765634,4419.2142237311455,1385.2565904744206,2668.4598975210342,1591.6018850646103,6429.207359312662,4386.484596504264,2011.4926275929533,4406.6358180314855
2018-07-26 17:00:00,2418.209448124204,2115.181941745918,4935.790953586006,4258.41875483194,1277.7298581347613,2443.4519238107823,1502.5354691243058,5863.009948877485,3797.805764233532,1883.974774113994,4093.3600330389195
2018-07-26 18:00:00,2147.754041675385,1830.9153242889686,4221.852091984393,3994.9298973391515,1101.0277682853289,2074.644279715599,1356.6942394800628,4936.45938910324,2834.4656914450425,1674.3843811990644,3578.4523668081997
2018-07-26 19:00:00,2120.837458243094,1801.4932146174217,4149.689584363064,3968.417462845306,1083.317781729441,2039.5754527964916,1342.5635716671022,4850.909341860725,2751.7238269336867,1652.4221331484498,3525.41005684414
2018-07-26 20:00:00,2313.3408216988923,1994.1382001634192,4649.281725122309,4154.950497299281,1207.878647448546,2317.8119115151612,1448.6679757844379,5556.856138275163,3528.089455885509,1791.7076698963947,3883.2323881294324
2018-07-26 21:00:00,2274.840128341966,1937.6975367567034,4527.957293208582,4114.3414799266875,1179.679036487169,2283.1029451140494,1429.6019595598784,5480.44756536929,3508.0454828524516,1746.6787542002853,3792.678625082868
2018-07-26 22:00:00,2337.763873025906,1991.7884554629613,4681.344350896968,4173.8392352727915,1218.4552039159594,2384.213449314464,1465.1495572254707,5741.54419300674,3824.859994015975,1783.4331411147896,3900.021883921099
2018-07-26 23:00:00,2251.435709003334,1891.2222760221955,4446.572197960809,4089.4161560984217,1160.8601838251302,2284.8895260002428,1421.2867396585061,5496.364155760744,3612.77415585379,1705.9513834428437,3729.5604486557068
2018-07-27 00:00:00,2178.9067984429557,1807.4263024475606,4248.332203802263,4017.8588690734346,1112.1646008709056,2197.1114264631137,1383.720401287321,5280.856314482563,3419.5427486037765,1641.9507200726578,3584.3236635981502
2018-07-27 01:00:00,2149.6240018578824,1772.9888679029445,4167.268899411569,3988.8561213647,1092.3501617059264,2162.0242542172637,1368.4500902527022,5194.110641741359,3342.928539584273,1615.5970868136194,3525.151104218975
2018-07-27 02:00:00,2128.0544491963733,1751.0238613065194,4116.849273531812,3969.4320739245663,1079.588631823364,2140.4743706102113,1358.9462001514225,5140.901514100387,3296.699731747007,1598.4322326526121,3487.672324639583
2018-07-27 03:00:00,2123.551463489214,1749.6557949985267,4108.741315228795,3965.5648679602486,1077.663438664441,2131.732844086422,1356.7121504188601,5118.740375665744,3265.442952262469,1598.3065549720905,3482.4721976030983
2018-07-27 04:00:00,2153.292921994451,1792.6735326821267,4205.61062784056,3997.1996116469795,1098.900802525437,2162.368689986767,1372.4828216563706,5186.4240282776,3293.480493505127,1631.3809329377868,3553.181546346808
2018-07-27 05:00:00,2219.8517267194006,1875.6909899562763,4405.771438438194,4066.3096748850166,1144.7537841711217,2246.270411593351,1408.5933655252743,5383.23784561889,3451.8443302556643,1693.1833298319907,3698.4134636878075
2018-07-27 06:00:00,2330.0955918933814,2004.9335564119235,4701.906593014145,4174.0440176058855,1219.1124110612566,2370.1513303402835,1464.1569136285052,5691.850188746369,3717.1762770829996,1794.1452378701254,3917.4691922073025
2018-07-27 07:00:00,2463.1966959320353,2159.592299422926,5066.235388881556,4305.651599435072,1309.7064460167726,2532.1587927326927,1533.5732912487822,6092.676732706106,4080.708974054294,1912.8806782658312,4185.246200820985
2018-07-27 08:00:00,2556.836203744033,2265.3195756024056,5316.5180607345155,4396.810303412287,1371.4189128062171,2643.712721587321,1581.311532810235,6368.3898359677705,4331.166813161597,1993.6736264583812,4368.549687772388
2018-07-27 09:00:00,2628.029909775526,2343.0670942307743,5501.542457413631,4465.007094431159,1417.1044433618636,2727.465277775066,1616.8263253727239,6575.868674939349,4522.695988984251,2052.9026376576694,4503.803210837593
2018-07-27 10:00:00,2628.7304966635056,2348.186582330191,5503.262533413255,4465.149330193776,1417.102878034736,2714.823288641947,1614.3777310777016,6538.383948305257,4454.282032539763,2058.669971959451,4507.416661497818
2018-07-27 11:00:00,2443.019600264159,2160.550974912043,5019.271383251771,4285.171661804245,1297.289316166261,2450.6881155431392,1512.6907324588353,5869.460029412235,3728.569241058837,1922.7218219871988,4161.394955847647
2018-07-27 12:00:00,2292.2275394121734,2001.5065029242382,4620.860713993217,4138.422183712681,1199.281189184131,2247.6748689037177,1431.8781895864054,5361.244617326589,3206.4278341613626,1805.4205648531101,3873.9746057946327
2018-07-27 13:00:00,2387.1101438913734,2094.1777834022587,4865.866144522128,4230.06160741933,1260.2695424589967,2388.6637303302873,1484.9570281710937,5722.994969182948,3614.8940175588805,1871.5322707857258,4047.3674123275528
2018-07-27 14:00:00,2552.505030272015,2261.7415648118676,5296.40494516509,4390.295027990325,1367.0808964445694,2622.480007596422,1575.0928699319138,6313.765077666828,4252.7323328178745,1993.3147578805433,4355.918647841809
2018-07-27 15:00:00,2587.8571229712784,2296.9187429190706,5392.318507890806,4425.451574403585,1390.3350040552998,2679.039505934227,1595.9633175969177,6458.10976731529,4417.4940860573115,2017.702155380565,4422.936138879906
2018-07-27 16:00:00,2549.4738488189264,2252.535132351207,5287.730756269854,4387.610885461675,1364.3022236778513,2632.366754319134,1575.9642822849016,6342.007772405016,4311.322411136043,1983.64189244063,4346.34826127376
2018-07-27 17:00:00,2383.4772880947335,2079.0644749952453,4850.8375893725115,4226.335263765641,1256.6380018719517,2406.8029398922067,1486.7570870986822,5774.446687875607,3720.7857769892944,1856.091429843042,4032.3553161530003
2018-07-27 18:00:00,2113.2612580215923,1795.3931038185783,4137.714029960289,3963.126687653578,1080.1224837073557,2037.712352260998,1340.9430142678514,4846.846585582308,2754.672081437964,1647.049416527907,3518.461511846776
2018-07-27 19:00:00,2060.0531193664365,1736.645588041301,3994.62922466659,3910.818728911863,1044.9234969972536,1969.303887584876,1312.991129670721,4678.862139509253,2593.1470929077745,1602.9491539346266,3413.9824262996067
2018-07-27 20:00:00,2251.2026100899116,1926.4572651948722,4490.148479873203,4096.000623932686,1168.572709533485,2248.9549769715813,1418.9462974012013,5389.4287978097655,3381.8196736176415,1739.6220342280333,3767.8778036839876
2018-07-27 21:00:00,2229.6814428747293,1888.6150519304094,4412.315866644124,4071.5632542100084,1151.098121679871,2232.810472195032,1407.9646316468754,5358.060111813024,3400.3390890451324,1708.9339293012647,3709.1022509973736
2018-07-27 22:00:00,2322.2617799448526,1976.3534242298604,4644.802880397594,4159.85439868837,1209.3573367025986,2368.250589541462,1458.3516814675975,5703.120346587477,3790.753742265276,1771.5193061590799,3874.4755594016524
2018-07-27 23:00:00,2244.2441828393953,1883.06783220225,4427.454810490495,4082.091184940409,1155.882480871143,2274.944243288634,1417.2375869467207,5472.326460451078,3589.4899807573656,1699.6254772753111,3715.6194232022663
2018-07-28 00:00:00,2165.6140352114103,1792.483670218252,4214.00274775857,4004.804583601057,1103.3674195510146,2181.0051042562827,1376.9350018619282,5242.9459659250115,3386.331726822761,1630.2715396361941,3558.8582972595796
2018-07-28 01:00:00,2122.716133226848,1741.937299219203,4095.2611488160096,3962.307819583028,1074.3003328536604,2129.7390416031626,1354.6353887420764,5116.982653525922,3275.986429121421,1591.5318269883348,3471.785993324528
2018-07-28 02:00:00,2093.4902097001486,1711.19879403924,4024.56096591483,3935.183567293358,1056.4852547202665,2099.652458050369,1341.3767453119342,5043.272591443095,3212.8496233011756,1567.5588518138138,3419.3053887006045
2018-07-28 03:00:00,2054.0186449753605,1670.28361805964,3924.9274630829013,3897.4171444272856,1031.792283298085,2051.1100137044596,1321.9650020480963,4926.526575748771,3101.838221828206,1536.7866492583175,3346.2190036025872
2018-07-28 04:00:00,2010.825025557701,1626.924066310834,3820.94698386371,3856.654282840772,1003.4421697844476,1996.0273425788666,1299.9853622224964,4784.371709029547,2950.3836006838865,1503.043814585195,3268.779534212727
2018-07-28 05:00:00,1988.8851959465483,1607.9611969564905,3782.7768070701186,3839.1443848151575,990.680807108864,1977.4914536531046,1291.4807862123084,4731.6663797256715,2893.684256323013,1486.2980104017358,3238.699713238305
2018-07-28 06:00:00,2064.9691420351874,1699.4543670897785,3988.4552984731945,3913.849082284948,1042.6782070570064,2058.8862434641974,1329.5095289813376,4936.936640275032,3062.207299983734,1558.6620678592776,3391.57259622688
2018-07-28 07:00:00,2195.1532666834783,1849.989938467294,4342.215143287689,4041.880767866849,1130.876582052528,2216.734650029354,1397.0027386180168,5325.3980599729275,3413.2019559101814,1674.5018617292496,3652.050336719171
2018-07-28 08:00:00,2308.84176367321,1978.5550141654594,4645.965875090639,4152.689207329359,1205.7521459279862,2351.3872155301183,1454.775449376108,5657.47002455449,3712.61820218469,1772.847762238126,3874.669241416722
2018-07-28 09:00:00,2388.5030480808264,2066.3595782689335,4855.1526594650295,4229.6195417276085,1257.3297454709627,2446.1063553792005,1494.9983367833072,5892.983473008924,3930.915313432181,1839.663528429594,4027.1588852051755
2018-07-28 10:00:00,2367.6771790192374,2045.5938579779522,4796.2035894348055,4208.46496862388,1242.5909876383894,2407.844837379947,1481.237879678674,5791.863456870407,3807.2156251106244,1825.5961793524514,3986.4835389400423
2018-07-28 11:00:00,2198.317507117493,1873.9469456519778,4353.682683129682,4044.0863459356046,1133.1553928045691,2167.010221803008,1388.3635599271731,5181.319761593983,3145.4103100876355,1701.2338412898378,3670.337304435091
2018-07-28 12:00:00,2066.138677869828,1736.9082403628063,4005.2488002649393,3915.4206045523074,1047.520008572315,1984.231899941057,1316.6551557315681,4720.788862044173,2659.937172894947,1601.1783752190927,3420.427809106073
2018-07-28 13:00:00,2168.025797837018,1837.498875749701,4269.464605796882,4013.96907734849,1113.182620185146,2134.2146108208017,1373.4731179629912,5104.946589042967,3090.0408721612816,1673.2221704026772,3607.764039586099
2018-07-28 14:00:00,2298.9232592833127,1967.9090240338505,4609.123807360667,4140.713010251664,1197.546914835988,2323.9752299218744,1445.688244749546,5586.796769239424,3621.182546693233,1767.1641172287998,3850.0114077613885
2018-07-28 15:00:00,2338.2249271757487,2006.663493731783,4714.254906651748,4179.407925087012,1223.1025444343768,2385.7785922550606,1468.4853190667748,5743.687516827828,3799.493607231638,1794.1274162107095,3923.8864925483263
2018-07-28 16:00:00,2314.5212000915344,1978.5529241662814,4648.302206563581,4155.87937970701,1206.6209423812704,2356.4458973756587,1455.8080293398525,5669.681217487062,3731.1472661477037,1772.4786648365969,3875.811326985771
2018-07-28 17:00:00,2206.904029927088,1869.8325666800258,4369.923078276733,4051.9933781350646,1137.9573754094924,2207.446720342966,1397.9870437891923,5293.773360185801,3329.544585195417,1693.404411988578,3676.53079786074
2018-07-28 18:00:00,2011.1716111563596,1667.224326838422,3855.0167514845834,3861.5270948046677,1010.3519963805171,1934.2212972487368,1291.34255991472,4604.433518042945,2597.305184403778,1545.106245247905,3306.82348780737
2018-07-28 19:00:00,2022.9665713950233,1681.5886119657036,3887.5676114421685,3873.0387344529,1018.2907505717776,1946.5692768347271,1297.2927716024928,4636.458864646551,2623.4493534775243,1556.3216684869913,3330.4291969250853
2018-07-28 20:00:00,2202.687666490033,1865.6952215246545,4357.4396946960605,4047.536890051815,1135.4102590339512,2200.010392995779,1395.4573784079548,5276.259771183571,3310.5070165996767,1690.9128244001467,3668.2009671013657
2018-07-28 21:00:00,2168.556580314923,1816.7497787133168,4248.397111816198,4011.329485279016,1110.20580957642,2164.0753801718793,1377.4643689328066,5194.423477865636,3268.8240694177057,1652.7047579343136,3587.2987482732246
2018-07-28 22:00:00,2203.3913175334224,1838.4136574439078,4322.489441663705,4042.679415865271,1129.7374211870258,2227.8371025068786,1397.5299803618366,5361.473144867755,3493.865347167984,1665.292617232751,3637.3038546204666
2018-07-28 23:00:00,2124.7878363565364,1742.9884409053457,4098.126670143662,3963.7045138034323,1074.8829981458027,2131.4496165814057,1355.1330835381038,5118.862754293904,3275.9283126440914,1592.3586017565628,3473.540711302524
2018-07-29 00:00:00,2055.981648238757,1662.853598517057,3910.416853403832,3896.0475971785986,1028.790680924066,2050.3493701990246,1319.9673978003939,4921.148423807641,3104.273627733279,1530.8155881809234,3335.557456481479
2018-07-29 01:00:00,2021.0837207714667,1624.5539509810526,3822.559735297411,3863.077899188358,1006.7728335620001,2012.9754151728052,1303.9340632326075,4836.2800321192535,3038.1031905335526,1500.6778810234114,3267.493986109707
2018-07-29 02:00:00,1985.9099260218034,1584.4454802877897,3728.278918358549,3829.1575895389547,983.7622512174935,1972.9238182740423,1285.9236637794543,4731.244261351892,2941.142371778974,1470.219728711679,3201.4068675674625
2018-07-29 03:00:00,1954.4293736140899,1553.7155914700063,3653.471269593453,3799.9627334174743,965.0635285518679,1936.0937071685537,1271.3191037660456,4642.74401986714,2856.3472623816338,1447.1156098738927,3146.06551297876
2018-07-29 04:00:00,1919.5598287728676,1520.8503714533938,3579.9118315970554,3769.512118613342,944.0410080094194,1900.0536050553237,1256.30863623179,4551.261289338379,2765.4768159336018,1420.4174715259826,3089.409205397868
2018-07-29 05:00:00,1858.5955230392515,1455.670268145988,3429.017748349463,3711.805129812773,903.3600091095349,1827.355483318795,1225.5092176520413,4362.1577670471725,2574.220939252773,1368.9540310263594,2977.1989672030923
2018-07-29 06:00:00,1902.407934991893,1505.8892629499458,3538.7993954366266,3752.987751542064,931.9244449862701,1868.93902749431,1245.7753265898716,4469.116808135525,2659.5629940788376,1409.520120781006,3059.429273862036
2018-07-29 07:00:00,2011.343186728711,1634.7696345469963,3841.9975852428247,3861.320170686506,1006.8648880649249,2001.4518992058709,1303.8042262230979,4807.064138781442,2970.507755719749,1508.0103854532026,3277.59601430892
2018-07-29 08:00:00,2104.1919921259473,1740.4532242347518,4092.817428681457,3952.5606044101214,1069.1429852963508,2115.705692533401,1351.891041757693,5085.940486031324,3225.663680949785,1588.9160777948796,3463.3006686993735
2018-07-29 09:00:00,2175.0647655001403,1816.1881406270127,4270.015764866493,4019.7448032013863,1113.646418384139,2195.0149338301485,1385.3283999121763,5274.057473256472,3389.4884970433877,1647.6157983884673,3597.1071879084925
2018-07-29 10:00:00,2164.9545353346257,1811.5249194281218,4252.267015282238,4011.2612595959376,1108.885342975007,2178.3011308562523,1380.1396435292586,5229.397935390136,3326.9990539160367,1645.2328600748617,3585.602352654651
2018-07-29 11:00:00,2003.756657789146,1649.0115563848578,3829.364720331517,3854.085085834607,1003.8250463157216,1942.1254552702605,1290.4448420524172,4633.389916151066,2672.7263686859083,1527.9196031804302,3281.956549785431
2018-07-29 12:00:00,1930.0949965545062,1576.016536460522,3636.229732586004,3782.0132261660374,955.9902708368048,1831.2163545093297,1249.1352700185557,4356.775035184458,2366.17323311579,1475.5759517255399,3141.219916381162
2018-07-29 13:00:00,1997.8151211446464,1638.1363158873037,3796.687000557705,3844.8805463772883,997.0440054916922,1923.843894556289,1283.2689967397678,4581.1312734899875,2610.158974980939,1521.3986247154958,3262.0127159976023
2018-07-29 14:00:00,2156.3066173109337,1798.991224522161,4212.149524023326,3999.2581754058688,1100.2438799340177,2152.2632167488555,1370.8470168863869,5159.534663530156,3240.351915731949,1637.9279575348412,3559.3467125216325
2018-07-29 15:00:00,2195.2568034141686,1838.66560619367,4319.858314206624,4038.3895078317273,1126.202801976382,2214.3003570029537,1394.1950330395985,5320.609933103091,3423.9428439878866,1665.4196283832912,3634.2827748495974
2018-07-29 16:00:00,2185.285508194166,1829.6506693125395,4301.118055000224,4029.736913797935,1120.4995012856343,2205.6303676891625,1390.8425317073675,5305.7110652491365,3416.3784854441465,1657.3404331423792,3615.1502463503134
2018-07-29 17:00:00,2098.0938343940993,1741.2696294023544,4072.4026709269515,3945.254699014284,1064.6371501909205,2082.4990832506214,1342.8877586066037,4988.825902692411,3071.434163702491,1594.0305092788694,3455.8652272527543
2018-07-29 18:00:00,1902.46280979844,1542.0986118494068,3563.9927417002295,3755.6966915665776,938.0350239044077,1808.3002686795573,1236.9822512778073,4300.891049815764,2335.988376021206,1448.2400544817747,3087.8580041708738
2018-07-29 19:00:00,1980.6520127521558,1631.5141353971076,3775.7170997982626,3832.3615898100115,990.0885318062345,1902.2184361151571,1277.3349791289588,4533.470423708845,2546.9378744702904,1516.4925760205765,3242.491571268218
2018-07-29 20:00:00,2209.857853467074,1874.4782888250395,4379.560192793399,4055.3272231658966,1140.0996904413853,2208.6474319908357,1399.633892148827,5300.157099199529,3331.235884838925,1697.1726779162966,3680.926304266545
2018-07-29 21:00:00,2185.072827980777,1836.1676821109993,4296.497601509696,4028.4941066970855,1121.56802998025,2186.263414468107,1386.865073261576,5250.469970556117,3321.730737024403,1667.062634378497,3620.0450226883468
2018-07-29 22:00:00,2198.336430918202,1833.8132896378922,4313.3177240734685,4038.7267675132093,1127.0486225664283,2224.2651854027645,1396.0302556669135,5355.111203801689,3490.989727652014,1661.2537288914234,3627.509485250612
2018-07-29 23:00:00,2118.6671401110275,1736.7643492997097,4084.3448520343904,3958.5908219222624,1071.495104462762,2126.8661071991496,1352.9240793788085,5109.888709793076,3272.263304348698,1587.2999601539063,3463.1822655712067
2018-07-30 00:00:00,2056.638040974603,1664.366721948545,3912.4505171806404,3896.8385653711184,1029.3473212289427,2050.486627750477,1320.1832429295282,4920.540855437316,3100.153303800322,1532.10961666187,3337.4787210238205
2018-07-30 01:00:00,2029.6384936048573,1634.707674443054,3841.5679027170636,3870.9443171896946,1011.9264840498037,2018.1661198442664,1306.572619960829,4840.997532713158,3026.6318702879403,1509.5902187892702,3285.698598358018
2018-07-30 02:00:00,2001.1769921394168,1603.885394337251,3766.1418696636674,3842.898437737483,992.8783871092406,1980.7322346678056,1291.341887776609,4745.918587294045,2929.7176485803793,1486.3424520532205,3230.717507938159
2018-07-30 03:00:00,2000.1695003434136,1608.7110005753539,3772.7174034204945,3843.226621341897,994.1336372942883,1976.940223874545,1291.6209853199914,4737.604904243139,2908.9877804146404,1490.8155780769355,3235.6281436506533
2018-07-30 04:00:00,2069.0842738096067,1700.7464764339945,3991.9645077851414,3917.768775303832,1045.0718079103165,2068.009990362502,1331.6926561560053,4957.551099674538,3090.781495165224,1559.9204094144284,3394.2898231958666
2018-07-30 05:00:00,2169.094863703274,1817.146066726134,4279.444827628162,4019.169336689606,1112.4398406428736,2200.4541773647575,1386.2879047058927,5278.667561874336,3386.758346437004,1645.5974326315384,3601.9028253291654
2018-07-30 06:00:00,2274.26740663102,1938.1840847709425,4552.046318540059,4119.270542926016,1180.8731834442929,2308.5945341412644,1436.3140041338997,5546.287193531196,3601.414446302499,1741.056696762296,3804.395646133881
2018-07-30 07:00:00,2425.957261624081,2113.1794421052055,4963.835415525793,4268.459693804456,1283.1935626741194,2491.310613085419,1514.7987117826926,5998.627103760502,4011.1607146014494,1875.5236584876666,4106.70975415848
2018-07-30 08:00:00,2526.9951674881713,2229.367151645036,5239.321399559684,4367.919355863502,1350.987866099266,2614.229257681036,1567.4345873442414,6303.761818049332,4289.883601513198,1964.1580384501108,4307.658280386019
2018-07-30 09:00:00,2595.145071245818,2303.872774186938,5416.005744124963,4433.428251302812,1395.008625202573,2694.760629034118,1601.3032895620665,6499.924718566387,4469.226374531704,2021.186135188594,4438.310423220869
2018-07-30 10:00:00,2591.2064157355944,2305.1097585568195,5409.004557821339,4429.7379795669995,1392.724506124572,2678.3178939475138,1597.3205855283907,6455.048362941772,4396.156995104362,2023.8324721337187,4434.6555921846875
2018-07-30 11:00:00,2411.700963453412,2123.1833525822312,4937.30299760751,4254.782427156451,1275.9036756190299,2418.0420277623257,1497.6850788071924,5795.318103960545,3674.9658542507996,1892.468757761215,4097.848899663247
2018-07-30 12:00:00,2285.916624687503,1991.9890779541674,4605.565607478761,4132.393574566409,1194.408041411764,2245.8779162331284,1429.8435745378315,5363.31883246728,3224.552883373655,1796.337239167021,3859.2741857123215
2018-07-30 13:00:00,2368.875674981561,2073.1325465225,4819.468549196818,4212.518079611284,1247.7702034494932,2368.7125909542283,1476.0818335395722,5677.2162782049745,3577.7737400707338,1854.3752450582144,4011.2553951883783
2018-07-30 14:00:00,2534.8939630876803,2243.2037282571387,5253.64796352743,4373.534238737413,1355.2865222407133,2600.772385526696,1566.386475631042,6264.5260089364265,4206.022513769139,1978.4438525298194,4322.176375363465
2018-07-30 15:00:00,2592.9068259796472,2302.8940085577733,5409.258331124995,4430.792561653852,1393.411929539062,2686.5659151635255,1599.027500741447,6479.612672880983,4439.433773604515,2021.2709195389853,4433.4150992973855
2018-07-30 16:00:00,2557.0364158306793,2263.051375063965,5315.788478323997,4396.109959636026,1369.7529512638177,2644.072988326065,1581.1288893429257,6376.666873013287,4346.094900220764,1990.4605119787154,4363.661164225098
2018-07-30 17:00:00,2389.2175785789364,2085.385067806331,4869.597193525858,4232.272796949623,1259.9991664966833,2415.7205318425154,1490.33369729107,5801.0847591032525,3750.046538406949,1859.6872460133582,4043.4455288671893
2018-07-30 18:00:00,2095.120735780342,1776.0047993824517,4091.5030927795583,3945.5578264549117,1067.5663101246753,2013.2181869647632,1331.1275662360913,4787.252351999293,2692.752463131402,1631.8250869087728,3483.6511153035626
2018-07-30 19:00:00,2088.4019154619364,1771.5367486940972,4080.341418537973,3940.179017183634,1064.6162322521336,2006.8407273268842,1328.9844373125466,4774.848510981442,2681.6098120822403,1628.4407340679852,3474.3947351450665
2018-07-30 20:00:00,2292.0973883565034,1975.7233828193212,4607.366962980009,4137.077430310766,1196.0725875327234,2297.6068987505073,1440.3960201963655,5511.3503290669405,3486.121656051567,1776.6285666570684,3852.21723469586
2018-07-30 21:00:00,2246.4403818068436,1910.171228822445,4463.6932193510465,4088.9274501769128,1162.6463841681734,2252.5391265255016,1416.987605366802,5408.562882642604,3440.654725849558,1724.9648978033174,3745.4032506672793
2018-07-30 22:00:00,2302.291588561687,1954.2340332043864,4593.164680441233,4140.636297618421,1196.0286361854535,2344.063200729329,1448.154105374955,5644.35490885183,3735.4770323202133,1754.3026816166227,3836.072757623311
2018-07-30 23:00:00,2224.44407314336,1862.014708787309,4377.962936239046,4063.322911131905,1143.5166292741158,2253.3242990411422,1408.1106053232102,5422.867817190166,3546.794701985436,1683.3683655817017,3679.1175667659145
2018-07-31 00:00:00,2153.3412369449943,1779.3178885030497,4182.213605960994,3992.92874293601,1095.4923839996131,2166.746409988785,1370.9899905424104,5209.723788073418,3355.2228302729995,1620.2066460951612,3535.9163940038657
2018-07-31 01:00:00,2125.527704382,1746.0739331942896,4103.948705787162,3965.2063033200257,1076.451487958982,2133.235688963632,1356.2697497875986,5126.0757210309,3281.416285085821,1594.7651334812583,3478.750455694144
2018-07-31 02:00:00,2105.51429188066,1726.0777376039027,4058.1332235363225,3947.301323113253,1064.7760245298073,2113.639643278718,1347.626311555679,5077.70310220687,3239.3778698036285,1579.1063068413096,3444.7861209278763
2018-07-31 03:00:00,2094.864750334781,1718.7794108828025,4036.3036037828497,3937.711414858304,1059.2032560643652,2098.2086786340774,1342.7074428286596,5041.54412239744,3195.885187715236,1574.2480656444593,3429.1950321779423
2018-07-31 04:00:00,2125.667782385019,1763.4913739101307,4137.109186123393,3970.2349840469406,1080.993168569545,2129.942859364768,1359.0009476314804,5113.634550461047,3227.0972959268693,1608.304680782345,3502.766764322185
2018-07-31 05:00:00,2186.836278158244,1841.3124749396086,4325.311818783149,4034.4099788620456,1123.8023025555146,2208.930038732302,1392.92195736244,5299.367172869902,3377.1067693080636,1665.9364198207616,3639.1758636529803
2018-07-31 06:00:00,2278.4516626994928,1949.365805868267,4571.188347125542,4123.869063704961,1185.7553486379675,2309.6129239706884,1438.8440342678975,5552.312772530893,3591.407972092363,1750.7536994218199,3821.4401540211134
2018-07-31 07:00:00,2427.4235955609106,2121.017404280915,4977.182908018783,4271.003510007429,1286.7914321973578,2492.618449139964,1516.6312990787333,6003.369953238517,4004.941989512992,1882.3883096561638,4119.593894380244
2018-07-31 08:00:00,2526.4465265266003,2233.2535127350507,5242.4717207615195,4367.51323077097,1352.1426335496228,2610.0681782714673,1567.1101050760305,6293.975508854105,4267.539897955897,1968.2387329875778,4313.818582642729
2018-07-31 09:00:00,2603.2726422369183,2317.261098238632,5442.042234665887,4441.19571585232,1401.478031630442,2700.0193407642532,1605.3376021060342,6516.255553773638,4471.519549635482,2032.340630697958,4459.846828859388
2018-07-31 10:00:00,2604.3646362455806,2323.237841493886,5445.212058694793,4441.921976725693,1401.9173488500842,2687.635121870397,1603.0565392977446,6478.336576601805,4401.070304791249,2038.880872842248,4464.738021831589
2018-07-31 11:00:00,2436.560319517932,2154.7874408901384,5007.985246523535,4279.146296104918,1293.5904493580276,2445.7448146269335,1510.5841939656868,5865.25123701562,3729.8739839706695,1917.341685719036,4152.535242084071
2018-07-31 12:00:00,2297.054155153927,2008.5399487553927,4639.6779337764965,4143.461446105044,1203.0791881843136,2256.1356743493666,1435.484678512403,5388.830627802709,3235.712879175407,1809.9513126034503,3887.502078327425
2018-07-31 13:00:00,2378.367429831355,2088.200798330669,4850.0275113548205,4222.072975260328,1255.4580699040162,2376.8692474587697,1481.0067905078067,5698.6128910729285,3585.0258419464035,1866.8643925829333,4036.659029726645
2018-07-31 14:00:00,2561.6579842373926,2274.5664198565696,5326.235553076168,4399.482358600334,1373.6805090237772,2632.941256546551,1580.1690949406363,6343.457392980043,4275.366338120986,2002.8299536388342,4378.570821872116
2018-07-31 15:00:00,2605.6721192890423,2319.62092551426,5445.300918913138,4443.077348693194,1402.644603195894,2699.7119075057694,1605.3842746493322,6512.119534860969,4461.26029081602,2034.8025332845766,4462.95385113795
2018-07-31 16:00:00,2558.4369761735993,2265.4130479721916,5318.128870721043,4396.726610441898,1370.9174559218136,2643.3247373291138,1581.2210207391875,6374.032167145181,4337.532586404699,1993.0480597929673,4369.240422217636
2018-07-31 17:00:00,2404.215833551549,2103.965182106299,4912.925748484188,4247.048598291587,1271.0855662099775,2435.806060189403,1498.8356591764546,5852.748969297681,3798.8710700265005,1874.0668294572497,4077.5451496128453
2018-07-31 18:00:00,2111.772862932203,1798.2051518572137,4142.126704226084,3962.311305454,1080.2490813700676,2034.3901530794515,1340.7065418955945,4842.875323250444,2741.5748526562124,1649.1187584334602,3522.747439050719
2018-07-31 19:00:00,2101.4549776463195,1788.5294860071701,4115.161751985871,3952.0660632009285,1073.5571221883838,2017.3230442772933,1334.757269959213,4801.152019172444,2693.175891194923,1642.469393540132,3503.6046505152844
2018-07-31 20:00:00,2310.62006391434,1999.5390652581902,4659.866912849065,4154.992873251946,1209.3080413077337,2317.6773110425047,1449.8490188081234,5561.895300954637,3524.0777921269755,1795.54079236005,3893.514274474769
2018-07-31 21:00:00,2266.120369672315,1933.6382517056188,4517.358648774868,4107.752875528462,1176.1436618102362,2275.2271915372467,1427.078116670498,5466.186883483682,3490.297595611004,1743.2133170710601,3786.839453951111
2018-07-31 22:00:00,2332.993551517696,1990.984256603274,4678.889891521299,4170.785297513081,1217.1772677197466,2380.81952954845,1464.331163678711,5737.298214360119,3817.6312125646537,1782.564092032069,3900.033196437256
2018-07-31 23:00:00,2244.1529368000693,1881.7560837967317,4423.990081158596,4080.7646027949845,1155.130085835493,2273.9651207037773,1416.9471431139025,5473.421535218798,3592.461640060921,1698.6816366146875,3713.478096162913
